Email,Last Open Date,Revenue Generated ,,,,,,,,
yvonne.james@buytopiamail.com,7/2/2016,"$1,445.00",,,,,,,,
dan.hunter@buytopiamail.com,8/16/2016,"$4,407.00",,,,,,,,
joan.burgess@buytopiamail.com,8/9/2016,$277.00,,,,,,,,
rose.vaughan@buytopiamail.com,7/26/2016,"$2,666.00",,,,,,,,
donna.dyer@buytopiamail.com,7/7/2016,$741.00,,,,,,,,
emma.wright@buytopiamail.com,8/8/2016,"$1,759.00",,,,,,,,
alison.russell@buytopiamail.com,8/9/2016,"$4,878.00",,,,,,,,
joseph.mcdonald@buytopiamail.com,8/11/2016,"$4,416.00",,,,,,,,
melanie.fisher@buytopiamail.com,8/1/2016,$473.00,,,,,,,,
brian.rampling@buytopiamail.com,7/11/2016,"$2,507.00",,,,,,,,
alexander.skinner@buytopiamail.com,8/2/2016,"$4,466.00",,,,,,,,
phil.brown@buytopiamail.com,7/31/2016,"$4,866.00",,,,,,,,
isaac.scott@buytopiamail.com,7/8/2016,$115.00,,,,,,,,
irene.mcdonald@buytopiamail.com,8/10/2016,$892.00,,,,,,,,
owen.hart@buytopiamail.com,7/2/2016,$265.00,,,,,,,,
jonathan.walker@buytopiamail.com,8/7/2016,"$2,659.00",,,,,,,,
carol.oliver@buytopiamail.com,8/14/2016,"$1,145.00",,,,,,,,
bella.ball@buytopiamail.com,7/13/2016,"$1,683.00",,,,,,,,
blake.arnold@buytopiamail.com,8/1/2016,"$3,238.00",,,,,,,,
phil.short@buytopiamail.com,8/6/2016,"$2,188.00",,,,,,,,
benjamin.gill@buytopiamail.com,7/29/2016,"$2,385.00",,,,,,,,
robert.skinner@buytopiamail.com,7/1/2016,"$3,152.00",,,,,,,,
phil.wallace@buytopiamail.com,8/7/2016,"$1,522.00",,,,,,,,
tracey.lewis@buytopiamail.com,7/12/2016,"$3,618.00",,,,,,,,
neil.mcdonald@buytopiamail.com,8/18/2016,"$2,882.00",,,,,,,,
pippa.russell@buytopiamail.com,7/30/2016,"$1,586.00",,,,,,,,
megan.paige@buytopiamail.com,8/8/2016,"$2,290.00",,,,,,,,
vanessa.peters@buytopiamail.com,8/14/2016,"$3,954.00",,,,,,,,
rebecca.north@buytopiamail.com,8/10/2016,$573.00,,,,,,,,
victor.mathis@buytopiamail.com,7/8/2016,"$2,074.00",,,,,,,,
joshua.mackenzie@buytopiamail.com,7/15/2016,"$4,867.00",,,,,,,,
joan.reid@buytopiamail.com,7/30/2016,"$1,887.00",,,,,,,,
kimberly.cornish@buytopiamail.com,7/10/2016,"$2,227.00",,,,,,,,
faith.lambert@buytopiamail.com,7/18/2016,"$4,183.00",,,,,,,,
natalie.vance@buytopiamail.com,7/10/2016,$286.00,,,,,,,,
abigail.young@buytopiamail.com,8/13/2016,"$3,305.00",,,,,,,,
william.tucker@buytopiamail.com,7/24/2016,"$2,410.00",,,,,,,,
peter.stewart@buytopiamail.com,7/23/2016,"$3,615.00",,,,,,,,
austin.clarkson@buytopiamail.com,8/8/2016,"$4,961.00",,,,,,,,
brandon.oliver@buytopiamail.com,7/22/2016,"$3,376.00",,,,,,,,
joseph.jackson@buytopiamail.com,7/10/2016,"$4,384.00",,,,,,,,
sam.mclean@buytopiamail.com,7/5/2016,$507.00,,,,,,,,
edward.fraser@buytopiamail.com,7/29/2016,"$1,281.00",,,,,,,,
grace.berry@buytopiamail.com,7/4/2016,"$3,337.00",,,,,,,,
penelope.duncan@buytopiamail.com,7/20/2016,"$2,429.00",,,,,,,,
keith.marshall@buytopiamail.com,8/5/2016,$354.00,,,,,,,,
elizabeth.cameron@buytopiamail.com,7/16/2016,"$3,385.00",,,,,,,,
amelia.vaughan@buytopiamail.com,7/27/2016,$886.00,,,,,,,,
madeleine.black@buytopiamail.com,7/11/2016,$898.00,,,,,,,,
jacob.underwood@buytopiamail.com,7/12/2016,"$1,578.00",,,,,,,,
yvonne.anderson@buytopiamail.com,7/6/2016,"$3,576.00",,,,,,,,
james.watson@buytopiamail.com,7/26/2016,"$2,010.00",,,,,,,,
stephanie.lee@buytopiamail.com,8/17/2016,"$2,219.00",,,,,,,,
michelle.fraser@buytopiamail.com,7/29/2016,"$4,275.00",,,,,,,,
dylan.davidson@buytopiamail.com,7/27/2016,"$3,374.00",,,,,,,,
donna.powell@buytopiamail.com,7/19/2016,$885.00,,,,,,,,
jennifer.lewis@buytopiamail.com,7/12/2016,"$1,555.00",,,,,,,,
vanessa.bailey@buytopiamail.com,6/30/2016,"$3,590.00",,,,,,,,
gavin.short@buytopiamail.com,8/4/2016,"$4,267.00",,,,,,,,
dan.sanderson@buytopiamail.com,8/6/2016,$493.00,,,,,,,,
lisa.rees@buytopiamail.com,7/28/2016,$769.00,,,,,,,,
sebastian.greene@buytopiamail.com,7/2/2016,"$1,317.00",,,,,,,,
yvonne.duncan@buytopiamail.com,8/15/2016,"$1,045.00",,,,,,,,
bella.bower@buytopiamail.com,7/27/2016,"$1,756.00",,,,,,,,
ruth.sutherland@buytopiamail.com,7/17/2016,"$4,924.00",,,,,,,,
heather.rees@buytopiamail.com,8/6/2016,"$4,265.00",,,,,,,,
joe.churchill@buytopiamail.com,8/9/2016,"$3,298.00",,,,,,,,
sean.king@buytopiamail.com,8/10/2016,$589.00,,,,,,,,
ava.smith@buytopiamail.com,7/21/2016,"$2,066.00",,,,,,,,
mary.anderson@buytopiamail.com,7/23/2016,"$4,780.00",,,,,,,,
diane.sutherland@buytopiamail.com,7/6/2016,"$2,113.00",,,,,,,,
claire.alsop@buytopiamail.com,7/17/2016,$200.00,,,,,,,,
michelle.mills@buytopiamail.com,8/10/2016,"$2,291.00",,,,,,,,
pippa.lawrence@buytopiamail.com,7/25/2016,"$2,642.00",,,,,,,,
sally.walker@buytopiamail.com,8/18/2016,"$2,406.00",,,,,,,,
diana.walsh@buytopiamail.com,7/21/2016,"$2,903.00",,,,,,,,
ava.russell@buytopiamail.com,8/4/2016,"$4,408.00",,,,,,,,
victor.duncan@buytopiamail.com,8/16/2016,"$2,871.00",,,,,,,,
melanie.hudson@buytopiamail.com,7/19/2016,"$2,798.00",,,,,,,,
jessica.mitchell@buytopiamail.com,7/2/2016,"$1,688.00",,,,,,,,
wanda.ince@buytopiamail.com,7/25/2016,"$1,246.00",,,,,,,,
diana.lambert@buytopiamail.com,8/11/2016,"$2,919.00",,,,,,,,
joanne.campbell@buytopiamail.com,8/12/2016,"$3,739.00",,,,,,,,
samantha.alsop@buytopiamail.com,7/14/2016,"$2,754.00",,,,,,,,
benjamin.jones@buytopiamail.com,8/6/2016,"$4,444.00",,,,,,,,
rose.abraham@buytopiamail.com,8/1/2016,$429.00,,,,,,,,
thomas.fisher@buytopiamail.com,8/14/2016,"$1,486.00",,,,,,,,
neil.clarkson@buytopiamail.com,8/6/2016,"$1,381.00",,,,,,,,
justin.thomson@buytopiamail.com,8/10/2016,"$1,904.00",,,,,,,,
stewart.quinn@buytopiamail.com,8/2/2016,$998.00,,,,,,,,
lillian.avery@buytopiamail.com,7/23/2016,"$4,312.00",,,,,,,,
amy.poole@buytopiamail.com,6/29/2016,"$1,190.00",,,,,,,,
james.hughes@buytopiamail.com,7/5/2016,"$1,673.00",,,,,,,,
madeleine.ince@buytopiamail.com,7/21/2016,"$2,971.00",,,,,,,,
david.bailey@buytopiamail.com,8/12/2016,"$2,550.00",,,,,,,,
anthony.may@buytopiamail.com,7/9/2016,"$2,140.00",,,,,,,,
dan.walsh@buytopiamail.com,8/10/2016,"$2,571.00",,,,,,,,
molly.payne@buytopiamail.com,7/18/2016,"$3,749.00",,,,,,,,
vanessa.rees@buytopiamail.com,8/3/2016,"$3,045.00",,,,,,,,
michael.terry@buytopiamail.com,7/6/2016,"$1,735.00",,,,,,,,
leah.lambert@buytopiamail.com,7/7/2016,"$3,149.00",,,,,,,,
alan.graham@buytopiamail.com,8/14/2016,"$4,113.00",,,,,,,,
jonathan.lambert@buytopiamail.com,7/28/2016,"$2,607.00",,,,,,,,
alexander.lee@buytopiamail.com,7/30/2016,"$2,082.00",,,,,,,,
donna.peake@buytopiamail.com,8/7/2016,"$1,986.00",,,,,,,,
diane.wilkins@buytopiamail.com,7/14/2016,"$1,269.00",,,,,,,,
sue.ince@buytopiamail.com,7/13/2016,"$2,126.00",,,,,,,,
benjamin.macdonald@buytopiamail.com,7/20/2016,"$2,799.00",,,,,,,,
david.johnston@buytopiamail.com,7/10/2016,"$1,363.00",,,,,,,,
una.springer@buytopiamail.com,6/29/2016,$797.00,,,,,,,,
sam.mathis@buytopiamail.com,7/1/2016,"$1,793.00",,,,,,,,
paul.lambert@buytopiamail.com,8/15/2016,"$2,533.00",,,,,,,,
eric.bond@buytopiamail.com,7/9/2016,"$3,751.00",,,,,,,,
blake.turner@buytopiamail.com,7/18/2016,"$1,835.00",,,,,,,,
eric.lewis@buytopiamail.com,8/3/2016,"$2,976.00",,,,,,,,
pippa.fisher@buytopiamail.com,7/6/2016,"$3,495.00",,,,,,,,
rose.young@buytopiamail.com,7/27/2016,$796.00,,,,,,,,
christopher.newman@buytopiamail.com,7/20/2016,"$1,191.00",,,,,,,,
steven.metcalfe@buytopiamail.com,7/15/2016,"$3,224.00",,,,,,,,
jennifer.mclean@buytopiamail.com,7/12/2016,"$2,141.00",,,,,,,,
olivia.mackenzie@buytopiamail.com,7/8/2016,"$1,700.00",,,,,,,,
wendy.bower@buytopiamail.com,8/5/2016,$226.00,,,,,,,,
kevin.jackson@buytopiamail.com,7/7/2016,"$2,413.00",,,,,,,,
brandon.langdon@buytopiamail.com,8/14/2016,"$1,756.00",,,,,,,,
eric.nolan@buytopiamail.com,7/23/2016,"$3,442.00",,,,,,,,
rose.carr@buytopiamail.com,7/15/2016,$159.00,,,,,,,,
megan.jackson@buytopiamail.com,7/17/2016,"$1,034.00",,,,,,,,
david.gibson@buytopiamail.com,8/18/2016,"$2,087.00",,,,,,,,
heather.short@buytopiamail.com,8/8/2016,"$1,423.00",,,,,,,,
dan.thomson@buytopiamail.com,7/6/2016,$368.00,,,,,,,,
andrea.smith@buytopiamail.com,6/30/2016,"$3,952.00",,,,,,,,
emily.newman@buytopiamail.com,6/30/2016,"$4,933.00",,,,,,,,
jack.wright@buytopiamail.com,7/26/2016,"$4,585.00",,,,,,,,
trevor.langdon@buytopiamail.com,8/1/2016,"$2,006.00",,,,,,,,
robert.welch@buytopiamail.com,7/10/2016,"$4,632.00",,,,,,,,
kevin.walker@buytopiamail.com,7/7/2016,"$2,744.00",,,,,,,,
jack.skinner@buytopiamail.com,8/18/2016,"$2,307.00",,,,,,,,
justin.walsh@buytopiamail.com,8/3/2016,"$4,242.00",,,,,,,,
molly.howard@buytopiamail.com,8/18/2016,"$4,041.00",,,,,,,,
jane.springer@buytopiamail.com,8/16/2016,"$4,237.00",,,,,,,,
kimberly.jackson@buytopiamail.com,8/18/2016,"$1,229.00",,,,,,,,
adrian.oliver@buytopiamail.com,7/15/2016,$808.00,,,,,,,,
evan.rees@buytopiamail.com,7/25/2016,"$4,573.00",,,,,,,,
nathan.gray@buytopiamail.com,7/8/2016,"$3,911.00",,,,,,,,
john.short@buytopiamail.com,7/9/2016,"$2,461.00",,,,,,,,
claire.newman@buytopiamail.com,7/19/2016,"$1,182.00",,,,,,,,
gordon.scott@buytopiamail.com,7/18/2016,"$3,590.00",,,,,,,,
dan.johnston@buytopiamail.com,7/16/2016,"$2,585.00",,,,,,,,
joshua.kelly@buytopiamail.com,7/21/2016,$17.00,,,,,,,,
natalie.hardacre@buytopiamail.com,8/7/2016,$110.00,,,,,,,,
wanda.hudson@buytopiamail.com,7/27/2016,"$4,272.00",,,,,,,,
boris.anderson@buytopiamail.com,7/25/2016,"$3,194.00",,,,,,,,
joe.young@buytopiamail.com,7/15/2016,"$2,046.00",,,,,,,,
pippa.murray@buytopiamail.com,7/5/2016,"$1,954.00",,,,,,,,
karen.sutherland@buytopiamail.com,7/16/2016,"$3,750.00",,,,,,,,
joshua.davidson@buytopiamail.com,7/25/2016,"$3,701.00",,,,,,,,
boris.hardacre@buytopiamail.com,7/13/2016,"$3,870.00",,,,,,,,
michelle.bell@buytopiamail.com,8/18/2016,$68.00,,,,,,,,
molly.wilson@buytopiamail.com,8/17/2016,"$1,726.00",,,,,,,,
evan.burgess@buytopiamail.com,7/9/2016,"$3,756.00",,,,,,,,
sophie.alsop@buytopiamail.com,8/5/2016,"$2,647.00",,,,,,,,
grace.harris@buytopiamail.com,8/5/2016,"$2,639.00",,,,,,,,
leonard.mclean@buytopiamail.com,8/10/2016,"$4,506.00",,,,,,,,
nathan.duncan@buytopiamail.com,8/5/2016,"$2,468.00",,,,,,,,
jasmine.martin@buytopiamail.com,8/6/2016,"$1,885.00",,,,,,,,
benjamin.wright@buytopiamail.com,7/17/2016,"$4,379.00",,,,,,,,
ella.short@buytopiamail.com,7/21/2016,$380.00,,,,,,,,
adrian.mackay@buytopiamail.com,7/21/2016,$448.00,,,,,,,,
diane.mackenzie@buytopiamail.com,7/29/2016,"$3,926.00",,,,,,,,
joseph.knox@buytopiamail.com,7/29/2016,"$4,589.00",,,,,,,,
lauren.quinn@buytopiamail.com,8/1/2016,"$4,017.00",,,,,,,,
cameron.cornish@buytopiamail.com,7/4/2016,"$3,384.00",,,,,,,,
jonathan.ferguson@buytopiamail.com,8/9/2016,"$1,517.00",,,,,,,,
amanda.ferguson@buytopiamail.com,8/4/2016,"$2,172.00",,,,,,,,
robert.poole@buytopiamail.com,8/5/2016,"$3,087.00",,,,,,,,
rebecca.mackenzie@buytopiamail.com,8/18/2016,"$3,983.00",,,,,,,,
wanda.may@buytopiamail.com,8/8/2016,"$1,523.00",,,,,,,,
evan.king@buytopiamail.com,8/14/2016,"$4,677.00",,,,,,,,
isaac.mclean@buytopiamail.com,7/3/2016,"$2,907.00",,,,,,,,
adrian.turner@buytopiamail.com,7/31/2016,"$4,990.00",,,,,,,,
oliver.rutherford@buytopiamail.com,8/10/2016,"$4,735.00",,,,,,,,
anthony.lee@buytopiamail.com,8/7/2016,"$3,848.00",,,,,,,,
alexander.metcalfe@buytopiamail.com,7/9/2016,"$2,518.00",,,,,,,,
joe.harris@buytopiamail.com,7/3/2016,"$1,909.00",,,,,,,,
grace.coleman@buytopiamail.com,8/7/2016,"$3,601.00",,,,,,,,
anne.avery@buytopiamail.com,6/29/2016,"$4,817.00",,,,,,,,
lisa.bailey@buytopiamail.com,7/31/2016,"$3,561.00",,,,,,,,
gavin.smith@buytopiamail.com,8/8/2016,"$4,319.00",,,,,,,,
harry.gill@buytopiamail.com,7/20/2016,"$4,987.00",,,,,,,,
max.hill@buytopiamail.com,7/6/2016,"$2,645.00",,,,,,,,
andrew.springer@buytopiamail.com,6/29/2016,"$1,176.00",,,,,,,,
sonia.may@buytopiamail.com,8/2/2016,"$3,900.00",,,,,,,,
leah.stewart@buytopiamail.com,7/28/2016,"$1,872.00",,,,,,,,
una.peters@buytopiamail.com,8/9/2016,"$4,202.00",,,,,,,,
neil.macdonald@buytopiamail.com,7/1/2016,"$1,588.00",,,,,,,,
sebastian.morrison@buytopiamail.com,7/17/2016,"$3,980.00",,,,,,,,
bernadette.walsh@buytopiamail.com,8/15/2016,$444.00,,,,,,,,
piers.black@buytopiamail.com,8/10/2016,$214.00,,,,,,,,
michelle.campbell@buytopiamail.com,7/20/2016,"$4,994.00",,,,,,,,
tim.paige@buytopiamail.com,7/24/2016,$973.00,,,,,,,,
olivia.baker@buytopiamail.com,8/2/2016,"$2,586.00",,,,,,,,
yvonne.dowd@buytopiamail.com,7/15/2016,"$4,758.00",,,,,,,,
molly.brown@buytopiamail.com,8/9/2016,"$2,723.00",,,,,,,,
gavin.kelly@buytopiamail.com,7/8/2016,"$3,601.00",,,,,,,,
matt.robertson@buytopiamail.com,7/29/2016,"$4,973.00",,,,,,,,
evan.scott@buytopiamail.com,7/21/2016,$347.00,,,,,,,,
adam.martin@buytopiamail.com,8/11/2016,"$1,586.00",,,,,,,,
lucas.may@buytopiamail.com,8/10/2016,"$3,078.00",,,,,,,,
nathan.morrison@buytopiamail.com,7/16/2016,"$1,881.00",,,,,,,,
david.bell@buytopiamail.com,7/24/2016,"$2,908.00",,,,,,,,
luke.harris@buytopiamail.com,7/30/2016,"$3,543.00",,,,,,,,
brian.peake@buytopiamail.com,7/29/2016,"$1,951.00",,,,,,,,
robert.watson@buytopiamail.com,8/10/2016,"$1,977.00",,,,,,,,
max.gray@buytopiamail.com,8/10/2016,$602.00,,,,,,,,
steven.gibson@buytopiamail.com,7/15/2016,"$4,878.00",,,,,,,,
anne.welch@buytopiamail.com,7/9/2016,"$4,083.00",,,,,,,,
jack.jackson@buytopiamail.com,7/26/2016,"$4,999.00",,,,,,,,
stephen.bell@buytopiamail.com,7/29/2016,"$4,601.00",,,,,,,,
angela.macdonald@buytopiamail.com,7/21/2016,"$4,565.00",,,,,,,,
nathan.jones@buytopiamail.com,7/31/2016,"$4,440.00",,,,,,,,
joseph.henderson@buytopiamail.com,8/1/2016,"$1,724.00",,,,,,,,
angela.fraser@buytopiamail.com,7/16/2016,"$2,370.00",,,,,,,,
amy.sutherland@buytopiamail.com,7/7/2016,"$1,034.00",,,,,,,,
oliver.russell@buytopiamail.com,8/4/2016,$120.00,,,,,,,,
pippa.fraser@buytopiamail.com,8/12/2016,"$3,724.00",,,,,,,,
diane.fisher@buytopiamail.com,7/4/2016,"$2,964.00",,,,,,,,
rose.springer@buytopiamail.com,7/10/2016,"$2,022.00",,,,,,,,
amelia.piper@buytopiamail.com,8/1/2016,"$2,090.00",,,,,,,,
tim.campbell@buytopiamail.com,7/30/2016,$855.00,,,,,,,,
william.gill@buytopiamail.com,7/12/2016,"$1,881.00",,,,,,,,
theresa.mathis@buytopiamail.com,7/18/2016,"$3,861.00",,,,,,,,
ruth.reid@buytopiamail.com,7/22/2016,"$1,507.00",,,,,,,,
victoria.jackson@buytopiamail.com,7/7/2016,"$1,555.00",,,,,,,,
amelia.metcalfe@buytopiamail.com,7/25/2016,"$3,460.00",,,,,,,,
kevin.vaughan@buytopiamail.com,7/26/2016,"$4,704.00",,,,,,,,
sean.gray@buytopiamail.com,7/13/2016,"$2,294.00",,,,,,,,
liam.wright@buytopiamail.com,7/5/2016,"$1,606.00",,,,,,,,
edward.payne@buytopiamail.com,7/1/2016,"$3,497.00",,,,,,,,
theresa.powell@buytopiamail.com,7/11/2016,"$3,620.00",,,,,,,,
fiona.vance@buytopiamail.com,8/8/2016,"$2,117.00",,,,,,,,
chloe.baker@buytopiamail.com,7/29/2016,"$4,082.00",,,,,,,,
natalie.bond@buytopiamail.com,7/17/2016,"$4,507.00",,,,,,,,
james.pullman@buytopiamail.com,8/1/2016,"$2,442.00",,,,,,,,
gabrielle.graham@buytopiamail.com,8/3/2016,"$1,425.00",,,,,,,,
sam.scott@buytopiamail.com,7/26/2016,"$3,609.00",,,,,,,,
bella.dyer@buytopiamail.com,8/3/2016,"$1,562.00",,,,,,,,
christopher.murray@buytopiamail.com,8/18/2016,"$3,510.00",,,,,,,,
anthony.marshall@buytopiamail.com,7/13/2016,"$4,136.00",,,,,,,,
isaac.walker@buytopiamail.com,7/27/2016,"$1,990.00",,,,,,,,
madeleine.terry@buytopiamail.com,7/29/2016,"$2,567.00",,,,,,,,
alexander.hughes@buytopiamail.com,7/4/2016,"$2,154.00",,,,,,,,
elizabeth.young@buytopiamail.com,7/9/2016,$191.00,,,,,,,,
natalie.tucker@buytopiamail.com,8/10/2016,"$3,703.00",,,,,,,,
vanessa.blake@buytopiamail.com,8/18/2016,"$3,733.00",,,,,,,,
carol.kerr@buytopiamail.com,8/5/2016,"$4,595.00",,,,,,,,
heather.bailey@buytopiamail.com,8/15/2016,"$1,711.00",,,,,,,,
nicola.ross@buytopiamail.com,7/31/2016,"$1,299.00",,,,,,,,
nicholas.robertson@buytopiamail.com,8/10/2016,$48.00,,,,,,,,
ryan.langdon@buytopiamail.com,7/23/2016,"$4,765.00",,,,,,,,
john.langdon@buytopiamail.com,7/9/2016,"$3,429.00",,,,,,,,
luke.blake@buytopiamail.com,8/17/2016,"$3,048.00",,,,,,,,
anne.bailey@buytopiamail.com,8/8/2016,"$4,281.00",,,,,,,,
steven.ross@buytopiamail.com,8/8/2016,"$1,570.00",,,,,,,,
peter.north@buytopiamail.com,7/16/2016,"$4,037.00",,,,,,,,
ruth.macdonald@buytopiamail.com,7/30/2016,$138.00,,,,,,,,
luke.grant@buytopiamail.com,8/17/2016,$888.00,,,,,,,,
maria.ball@buytopiamail.com,8/15/2016,$538.00,,,,,,,,
austin.hill@buytopiamail.com,7/21/2016,$767.00,,,,,,,,
andrea.wilkins@buytopiamail.com,8/16/2016,"$2,132.00",,,,,,,,
jake.rees@buytopiamail.com,7/17/2016,$215.00,,,,,,,,
rose.anderson@buytopiamail.com,7/9/2016,"$3,744.00",,,,,,,,
neil.metcalfe@buytopiamail.com,7/7/2016,$252.00,,,,,,,,
alan.sutherland@buytopiamail.com,6/30/2016,$203.00,,,,,,,,
diane.morrison@buytopiamail.com,8/15/2016,"$3,379.00",,,,,,,,
tracey.taylor@buytopiamail.com,7/27/2016,"$3,180.00",,,,,,,,
diana.rampling@buytopiamail.com,7/9/2016,"$4,895.00",,,,,,,,
charles.mitchell@buytopiamail.com,8/14/2016,$991.00,,,,,,,,
stephen.piper@buytopiamail.com,8/18/2016,"$3,320.00",,,,,,,,
sue.bond@buytopiamail.com,8/8/2016,"$3,138.00",,,,,,,,
amelia.baker@buytopiamail.com,7/31/2016,$112.00,,,,,,,,
sam.forsyth@buytopiamail.com,8/18/2016,"$4,637.00",,,,,,,,
sam.hunter@buytopiamail.com,8/17/2016,$797.00,,,,,,,,
wendy.mitchell@buytopiamail.com,8/14/2016,$374.00,,,,,,,,
edward.johnston@buytopiamail.com,7/10/2016,"$4,889.00",,,,,,,,
steven.butler@buytopiamail.com,8/8/2016,"$4,671.00",,,,,,,,
faith.baker@buytopiamail.com,7/16/2016,"$4,572.00",,,,,,,,
diane.lambert@buytopiamail.com,7/1/2016,"$4,066.00",,,,,,,,
deirdre.randall@buytopiamail.com,7/14/2016,$911.00,,,,,,,,
richard.gill@buytopiamail.com,7/3/2016,"$4,034.00",,,,,,,,
ruth.alsop@buytopiamail.com,8/2/2016,$721.00,,,,,,,,
bernadette.miller@buytopiamail.com,7/17/2016,"$3,035.00",,,,,,,,
nicola.ince@buytopiamail.com,7/13/2016,"$1,510.00",,,,,,,,
peter.martin@buytopiamail.com,7/29/2016,"$3,651.00",,,,,,,,
kevin.oliver@buytopiamail.com,8/13/2016,"$2,898.00",,,,,,,,
harry.scott@buytopiamail.com,7/4/2016,"$3,806.00",,,,,,,,
matt.kerr@buytopiamail.com,7/20/2016,"$1,545.00",,,,,,,,
paul.wilson@buytopiamail.com,7/26/2016,"$4,552.00",,,,,,,,
carolyn.piper@buytopiamail.com,6/30/2016,"$3,163.00",,,,,,,,
wendy.alsop@buytopiamail.com,8/12/2016,"$2,335.00",,,,,,,,
christopher.slater@buytopiamail.com,7/21/2016,"$1,784.00",,,,,,,,
tim.mitchell@buytopiamail.com,8/15/2016,$652.00,,,,,,,,
melanie.nash@buytopiamail.com,7/26/2016,"$3,017.00",,,,,,,,
katherine.jackson@buytopiamail.com,7/21/2016,"$3,164.00",,,,,,,,
katherine.vance@buytopiamail.com,8/6/2016,"$4,847.00",,,,,,,,
alan.kelly@buytopiamail.com,7/4/2016,$100.00,,,,,,,,
dylan.langdon@buytopiamail.com,7/5/2016,"$4,475.00",,,,,,,,
joe.slater@buytopiamail.com,7/3/2016,"$2,430.00",,,,,,,,
rebecca.dowd@buytopiamail.com,7/24/2016,$329.00,,,,,,,,
yvonne.taylor@buytopiamail.com,7/12/2016,"$1,291.00",,,,,,,,
justin.pullman@buytopiamail.com,7/1/2016,"$2,956.00",,,,,,,,
emma.lee@buytopiamail.com,7/9/2016,"$3,876.00",,,,,,,,
natalie.buckland@buytopiamail.com,8/5/2016,"$4,258.00",,,,,,,,
robert.mackenzie@buytopiamail.com,8/16/2016,"$1,417.00",,,,,,,,
dominic.welch@buytopiamail.com,7/9/2016,"$1,651.00",,,,,,,,
matt.lewis@buytopiamail.com,7/12/2016,"$2,915.00",,,,,,,,
owen.king@buytopiamail.com,8/12/2016,$713.00,,,,,,,,
amanda.anderson@buytopiamail.com,8/2/2016,"$3,520.00",,,,,,,,
joseph.james@buytopiamail.com,6/30/2016,$12.00,,,,,,,,
joanne.parr@buytopiamail.com,7/25/2016,"$1,284.00",,,,,,,,
owen.buckland@buytopiamail.com,8/17/2016,"$3,508.00",,,,,,,,
evan.turner@buytopiamail.com,7/15/2016,"$3,079.00",,,,,,,,
donna.mclean@buytopiamail.com,7/18/2016,"$2,610.00",,,,,,,,
carol.hart@buytopiamail.com,7/1/2016,"$1,481.00",,,,,,,,
carolyn.hudson@buytopiamail.com,6/29/2016,$73.00,,,,,,,,
joe.piper@buytopiamail.com,7/13/2016,"$4,120.00",,,,,,,,
christian.gray@buytopiamail.com,8/4/2016,"$2,885.00",,,,,,,,
jonathan.nolan@buytopiamail.com,7/20/2016,"$4,403.00",,,,,,,,
audrey.ferguson@buytopiamail.com,7/5/2016,$958.00,,,,,,,,
liam.watson@buytopiamail.com,8/18/2016,"$3,895.00",,,,,,,,
max.churchill@buytopiamail.com,7/3/2016,"$1,712.00",,,,,,,,
joe.lyman@buytopiamail.com,7/23/2016,$525.00,,,,,,,,
liam.macdonald@buytopiamail.com,8/13/2016,"$1,202.00",,,,,,,,
angela.fisher@buytopiamail.com,7/5/2016,"$4,411.00",,,,,,,,
brandon.walsh@buytopiamail.com,8/9/2016,"$3,581.00",,,,,,,,
sean.davidson@buytopiamail.com,7/2/2016,"$1,559.00",,,,,,,,
joseph.paige@buytopiamail.com,7/25/2016,"$1,702.00",,,,,,,,
joan.butler@buytopiamail.com,8/11/2016,"$2,345.00",,,,,,,,
sally.fisher@buytopiamail.com,8/3/2016,"$1,284.00",,,,,,,,
joseph.hart@buytopiamail.com,7/18/2016,"$2,638.00",,,,,,,,
ava.campbell@buytopiamail.com,7/17/2016,$890.00,,,,,,,,
jasmine.bower@buytopiamail.com,6/30/2016,"$1,132.00",,,,,,,,
ian.churchill@buytopiamail.com,8/14/2016,$459.00,,,,,,,,
victor.allan@buytopiamail.com,7/23/2016,"$3,859.00",,,,,,,,
anna.lyman@buytopiamail.com,8/7/2016,"$3,857.00",,,,,,,,
phil.white@buytopiamail.com,7/3/2016,"$2,084.00",,,,,,,,
blake.dyer@buytopiamail.com,6/30/2016,"$3,224.00",,,,,,,,
trevor.clarkson@buytopiamail.com,7/17/2016,"$4,293.00",,,,,,,,
luke.churchill@buytopiamail.com,8/5/2016,"$3,779.00",,,,,,,,
rose.hill@buytopiamail.com,7/25/2016,"$2,255.00",,,,,,,,
adrian.rampling@buytopiamail.com,7/23/2016,"$4,769.00",,,,,,,,
leah.hill@buytopiamail.com,8/3/2016,"$2,658.00",,,,,,,,
sebastian.dyer@buytopiamail.com,8/14/2016,"$2,402.00",,,,,,,,
victoria.mackay@buytopiamail.com,6/30/2016,"$2,850.00",,,,,,,,
lily.duncan@buytopiamail.com,7/6/2016,"$4,882.00",,,,,,,,
jasmine.mills@buytopiamail.com,7/15/2016,$67.00,,,,,,,,
lily.mcgrath@buytopiamail.com,7/22/2016,"$1,604.00",,,,,,,,
molly.harris@buytopiamail.com,7/2/2016,$988.00,,,,,,,,
joan.berry@buytopiamail.com,8/12/2016,"$4,595.00",,,,,,,,
caroline.mclean@buytopiamail.com,7/4/2016,"$2,799.00",,,,,,,,
brian.ferguson@buytopiamail.com,8/12/2016,$823.00,,,,,,,,
kevin.peake@buytopiamail.com,7/11/2016,"$4,833.00",,,,,,,,
